,Time,True_type,Predicted_type,True_zone,Predicted_zone,Depth
3352,38,tuna,None,3,0,10
3353,38,tuna,tuna,4,4,10
3354,38,tuna,None,1,0,10
3355,38,tuna,None,4,0,10
3356,38,tuna,None,4,0,10
3357,38,tuna,None,3,0,10
3358,38,tuna,None,3,0,10
3359,38,tuna,None,3,0,10
3360,38,tuna,None,1,0,10
3361,38,tuna,tuna,3,2,10
3362,38,tuna,None,2,0,10
3363,38,tuna,tuna,3,3,10
3364,38,tuna,None,1,0,10
3365,38,tuna,None,3,0,10
3366,38,tuna,None,1,0,10
3367,38,tuna,tuna,2,2,10
3368,38,tuna,tuna,3,0,10
3369,38,tuna,None,1,0,10
3370,38,salmon,salmon,1,1,20
3371,38,salmon,salmon,2,3,20
3372,38,salmon,None,2,0,20
3373,38,salmon,salmon,3,3,20
3374,38,salmon,None,4,0,20
3375,38,salmon,None,1,0,20
3376,38,salmon,salmon,2,2,20
3377,38,salmon,salmon,1,4,20
3378,38,salmon,None,3,0,20
3379,38,salmon,None,1,0,20
3380,38,salmon,salmon,2,2,20
3381,38,salmon,salmon,2,2,20
3382,38,salmon,None,3,0,20
3383,38,salmon,salmon,3,3,20
3384,38,salmon,None,3,0,20
3385,38,salmon,salmon,1,2,20
3386,38,salmon,salmon,1,4,20
3387,38,salmon,salmon,2,2,20
3388,38,salmon,salmon,2,2,20
3389,38,salmon,None,1,0,20
3390,38,salmon,salmon,1,1,20
3391,38,salmon,salmon,3,4,20
3392,38,salmon,salmon,3,2,20
3393,38,salmon,None,3,0,20
3394,38,salmon,salmon,4,4,20
3395,38,salmon,None,3,0,20
3396,38,salmon,tuna,2,0,20
3397,38,salmon,None,3,0,20
3398,38,salmon,None,4,0,20
3399,38,salmon,salmon,3,3,20
3400,38,salmon,tuna,3,3,20
3401,38,salmon,None,2,0,20
3402,38,salmon,salmon,3,3,20
3403,38,salmon,None,3,0,20
3404,38,salmon,None,3,0,20
3405,38,salmon,None,4,0,20
3406,38,salmon,None,2,0,20
3407,38,salmon,None,3,0,20
3408,38,salmon,None,3,0,20
3409,38,salmon,salmon,4,0,20
3410,38,clown,clown,3,0,30
3411,38,clown,clown,2,3,30
3412,38,clown,None,3,0,30
3413,38,clown,clown,3,0,30
3414,38,clown,clown,2,0,30
3415,38,clown,None,4,0,30
3416,38,clown,clown,3,0,30
3417,38,clown,clown,3,3,30
3418,38,clown,None,2,0,30
3419,38,clown,None,2,0,30
3420,39,tuna,tuna,1,0,10
3421,39,tuna,None,1,0,10
3422,39,tuna,None,4,0,10
3423,39,tuna,None,1,0,10
3424,39,tuna,None,3,0,10
3425,39,tuna,None,3,0,10
3426,39,tuna,salmon,1,2,10
3427,39,tuna,None,1,0,10
3428,39,tuna,None,1,0,10
3429,39,tuna,tuna,1,1,10
3430,39,tuna,None,1,0,10
3431,39,tuna,None,1,0,10
3432,39,tuna,None,3,0,10
3433,39,tuna,None,4,0,10
3434,39,tuna,None,1,0,10
3435,39,tuna,tuna,3,2,10
3436,39,tuna,None,3,0,10
3437,39,tuna,None,3,0,10
3438,39,tuna,tuna,1,1,10
3439,39,tuna,None,1,0,10
3440,39,tuna,None,1,0,10
3441,39,tuna,None,3,0,10
3442,39,tuna,None,3,0,10
3443,39,tuna,tuna,4,4,10
3444,39,tuna,None,1,0,10
3445,39,tuna,None,4,0,10
3446,39,tuna,None,4,0,10
3447,39,tuna,None,3,0,10
3448,39,tuna,None,3,0,10
3449,39,tuna,None,3,0,10
3450,39,tuna,None,1,0,10
3451,39,tuna,tuna,3,2,10
3452,39,tuna,None,2,0,10
3453,39,tuna,tuna,3,3,10
3454,39,tuna,None,1,0,10
3455,39,tuna,None,3,0,10
3456,39,tuna,None,1,0,10
3457,39,tuna,tuna,2,2,10
3458,39,tuna,tuna,3,0,10
3459,39,tuna,None,1,0,10
3460,39,salmon,salmon,1,1,20
3461,39,salmon,salmon,2,3,20
3462,39,salmon,None,2,0,20
3463,39,salmon,salmon,3,3,20
3464,39,salmon,None,4,0,20
3465,39,salmon,None,1,0,20
3466,39,salmon,salmon,2,2,20
3467,39,salmon,salmon,4,4,20
3468,39,salmon,None,3,0,20
3469,39,salmon,None,1,0,20
3470,39,salmon,salmon,2,2,20
3471,39,salmon,salmon,2,2,20
3472,39,salmon,None,3,0,20
3473,39,salmon,salmon,3,3,20
3474,39,salmon,None,3,0,20
3475,39,salmon,salmon,1,2,20
3476,39,salmon,salmon,1,4,20
3477,39,salmon,salmon,2,2,20
3478,39,salmon,salmon,2,2,20
3479,39,salmon,None,1,0,20
3480,39,salmon,salmon,1,1,20
3481,39,salmon,salmon,3,4,20
3482,39,salmon,salmon,3,2,20
3483,39,salmon,None,3,0,20
3484,39,salmon,salmon,4,4,20
3485,39,salmon,None,3,0,20
3486,39,salmon,tuna,2,0,20
3487,39,salmon,None,3,0,20
3488,39,salmon,None,4,0,20
3489,39,salmon,salmon,3,3,20
3490,39,salmon,tuna,3,3,20
3491,39,salmon,None,2,0,20
3492,39,salmon,salmon,3,3,20
3493,39,salmon,None,3,0,20
3494,39,salmon,None,3,0,20
3495,39,salmon,None,4,0,20
3496,39,salmon,None,2,0,20
3497,39,salmon,None,3,0,20
3498,39,salmon,None,3,0,20
3499,39,salmon,salmon,4,0,20
3500,39,clown,clown,3,0,30
3501,39,clown,clown,2,3,30
3502,39,clown,None,3,0,30
3503,39,clown,clown,3,0,30
3504,39,clown,clown,2,0,30
3505,39,clown,None,4,0,30
3506,39,clown,clown,3,0,30
3507,39,clown,clown,3,3,30
3508,39,clown,None,2,0,30
3509,39,clown,None,2,0,30
3510,40,tuna,tuna,1,0,10
3511,40,tuna,None,1,0,10
3512,40,tuna,None,4,0,10
3513,40,tuna,None,1,0,10
3514,40,tuna,None,3,0,10
3515,40,tuna,None,3,0,10
3516,40,tuna,salmon,1,2,10
3517,40,tuna,None,1,0,10
3518,40,tuna,None,1,0,10
3519,40,tuna,tuna,1,1,10
3520,40,tuna,None,1,0,10
3521,40,tuna,None,1,0,10
3522,40,tuna,None,3,0,10
3523,40,tuna,None,4,0,10
3524,40,tuna,None,1,0,10
3525,40,tuna,tuna,3,2,10
3526,40,tuna,None,3,0,10
3527,40,tuna,None,3,0,10
3528,40,tuna,tuna,1,1,10
3529,40,tuna,None,1,0,10
3530,40,tuna,None,1,0,10
3531,40,tuna,None,3,0,10
3532,40,tuna,None,3,0,10
3533,40,tuna,tuna,4,4,10
3534,40,tuna,None,1,0,10
3535,40,tuna,None,4,0,10
3536,40,tuna,None,4,0,10
3537,40,tuna,None,3,0,10
3538,40,tuna,None,3,0,10
3539,40,tuna,None,3,0,10
3540,40,tuna,None,1,0,10
3541,40,tuna,tuna,3,2,10
3542,40,tuna,None,2,0,10
3543,40,tuna,tuna,3,3,10
3544,40,tuna,None,1,0,10
3545,40,tuna,None,3,0,10
3546,40,tuna,None,1,0,10
3547,40,tuna,tuna,2,2,10
3548,40,tuna,tuna,3,0,10
3549,40,tuna,None,1,0,10
3550,40,salmon,salmon,1,1,20
3551,40,salmon,salmon,2,3,20
3552,40,salmon,None,2,0,20
3553,40,salmon,salmon,3,3,20
3554,40,salmon,None,4,0,20
3555,40,salmon,None,1,0,20
3556,40,salmon,salmon,2,2,20
3557,40,salmon,salmon,4,4,20
3558,40,salmon,None,3,0,20
3559,40,salmon,None,1,0,20
3560,40,salmon,salmon,2,2,20
3561,40,salmon,salmon,1,2,20
3562,40,salmon,None,3,0,20
3563,40,salmon,salmon,3,3,20
3564,40,salmon,None,3,0,20
3565,40,salmon,salmon,1,2,20
3566,40,salmon,salmon,1,4,20
3567,40,salmon,salmon,2,2,20
3568,40,salmon,salmon,1,2,20
3569,40,salmon,None,1,0,20
3570,40,salmon,salmon,1,1,20
3571,40,salmon,salmon,3,4,20
3572,40,salmon,salmon,3,2,20
3573,40,salmon,None,3,0,20
3574,40,salmon,salmon,4,4,20
3575,40,salmon,None,3,0,20
3576,40,salmon,tuna,2,0,20
3577,40,salmon,None,3,0,20
3578,40,salmon,None,4,0,20
3579,40,salmon,salmon,3,3,20
3580,40,salmon,tuna,3,3,20
3581,40,salmon,None,2,0,20
3582,40,salmon,salmon,3,3,20
3583,40,salmon,None,3,0,20
3584,40,salmon,None,3,0,20
3585,40,salmon,None,4,0,20
3586,40,salmon,None,2,0,20
3587,40,salmon,None,3,0,20
3588,40,salmon,None,3,0,20
3589,40,salmon,salmon,4,0,20
3590,40,clown,clown,3,0,30
3591,40,clown,clown,2,3,30
3592,40,clown,None,3,0,30
3593,40,clown,clown,3,0,30
3594,40,clown,clown,2,0,30
3595,40,clown,None,4,0,30
3596,40,clown,clown,3,0,30
3597,40,clown,clown,3,3,30
3598,40,clown,None,2,0,30
3599,40,clown,None,2,0,30
3600,41,tuna,tuna,1,0,10
3601,41,tuna,None,1,0,10
3602,41,tuna,None,4,0,10
3603,41,tuna,None,1,0,10
3604,41,tuna,None,3,0,10
3605,41,tuna,None,3,0,10
