,Time,Type,Zone1,Zone2,Zone3,Zone4
2,175,Clown,36.0,-12.0,9.0,-33.0
0,176,Tuna,-10.0,9.0,2.0,-1.0
1,176,Salmon,-8.0,-5.0,-6.0,19.0
2,176,Clown,36.0,-12.0,9.0,-33.0
0,177,Tuna,-10.0,9.0,2.0,-1.0
1,177,Salmon,-8.0,-5.0,-5.0,18.0
2,177,Clown,36.0,-12.0,6.0,-30.0
0,178,Tuna,-10.0,9.0,2.0,-1.0
1,178,Salmon,-8.0,-4.0,-6.0,18.0
2,178,Clown,36.0,-12.0,6.0,-30.0
0,179,Tuna,-10.0,9.0,2.0,-1.0
1,179,Salmon,-8.0,-4.0,-6.0,18.0
2,179,Clown,36.0,-12.0,6.0,-30.0
0,180,Tuna,-10.0,9.0,2.0,-1.0
1,180,Salmon,-8.0,-4.0,-6.0,18.0
2,180,Clown,36.0,-12.0,6.0,-30.0
0,181,Tuna,-10.0,9.0,3.0,-2.0
1,181,Salmon,-7.0,-3.0,-6.0,16.0
2,181,Clown,36.0,-12.0,6.0,-30.0
0,182,Tuna,-10.0,9.0,3.0,-2.0
1,182,Salmon,-9.0,-2.0,-6.0,17.0
2,182,Clown,33.0,-9.0,6.0,-30.0
0,183,Tuna,-10.0,9.0,3.0,-2.0
1,183,Salmon,-7.0,-2.0,-8.0,17.0
2,183,Clown,33.0,-9.0,6.0,-30.0
0,184,Tuna,-10.0,9.0,3.0,-2.0
1,184,Salmon,-6.0,-2.0,-8.0,16.0
2,184,Clown,33.0,-9.0,6.0,-30.0
0,185,Tuna,-10.0,10.0,3.0,-3.0
1,185,Salmon,-7.0,-2.0,-8.0,17.0
2,185,Clown,33.0,-9.0,6.0,-30.0
0,186,Tuna,-10.0,10.0,3.0,-3.0
1,186,Salmon,-7.0,-2.0,-7.0,16.0
2,186,Clown,30.0,-9.0,6.0,-27.0
0,187,Tuna,-10.0,9.0,4.0,-3.0
1,187,Salmon,-8.0,-2.0,-7.0,17.0
2,187,Clown,30.0,-9.0,6.0,-27.0
0,188,Tuna,-10.0,9.0,4.0,-3.0
1,188,Salmon,-5.0,-2.0,-8.0,15.0
2,188,Clown,30.0,-9.0,9.0,-30.0
0,189,Tuna,-10.0,9.0,4.0,-3.0
1,189,Salmon,-6.0,-1.0,-8.0,15.0
2,189,Clown,30.0,-9.0,9.0,-30.0
0,190,Tuna,-10.0,9.0,4.0,-3.0
1,190,Salmon,-6.0,-1.0,-7.0,14.0
2,190,Clown,30.0,-9.0,9.0,-30.0
0,191,Tuna,-10.0,9.0,4.0,-3.0
1,191,Salmon,-5.0,-1.0,-7.0,13.0
2,191,Clown,30.0,-9.0,9.0,-30.0
0,192,Tuna,-10.0,8.0,5.0,-3.0
1,192,Salmon,-7.0,-1.0,-8.0,16.0
2,192,Clown,27.0,-6.0,9.0,-30.0
0,193,Tuna,-10.0,8.0,5.0,-3.0
1,193,Salmon,-6.0,-1.0,-8.0,15.0
2,193,Clown,27.0,-6.0,9.0,-30.0
0,194,Tuna,-11.0,9.0,5.0,-3.0
1,194,Salmon,-7.0,-1.0,-9.0,17.0
2,194,Clown,24.0,-3.0,6.0,-27.0
0,195,Tuna,-11.0,9.0,5.0,-3.0
1,195,Salmon,-6.0,0.0,-11.0,17.0
2,195,Clown,24.0,-3.0,6.0,-27.0
0,196,Tuna,-11.0,8.0,6.0,-3.0
1,196,Salmon,-5.0,0.0,-10.0,15.0
2,196,Clown,24.0,-3.0,6.0,-27.0
0,197,Tuna,-11.0,8.0,5.0,-2.0
1,197,Salmon,-5.0,0.0,-10.0,15.0
2,197,Clown,24.0,-3.0,6.0,-27.0
0,198,Tuna,-11.0,8.0,6.0,-3.0
1,198,Salmon,-7.0,2.0,-10.0,15.0
2,198,Clown,24.0,-3.0,6.0,-27.0
0,199,Tuna,-11.0,8.0,6.0,-3.0
1,199,Salmon,-7.0,2.0,-10.0,15.0
2,199,Clown,24.0,-3.0,6.0,-27.0
0,200,Tuna,-11.0,9.0,5.0,-3.0
1,200,Salmon,-7.0,2.0,-10.0,15.0
2,200,Clown,24.0,-3.0,6.0,-27.0
0,201,Tuna,-11.0,9.0,5.0,-3.0
1,201,Salmon,-5.0,2.0,-10.0,13.0
2,201,Clown,24.0,-3.0,6.0,-27.0
0,202,Tuna,-11.0,9.0,5.0,-3.0
1,202,Salmon,-3.0,2.0,-10.0,11.0
2,202,Clown,21.0,-3.0,6.0,-24.0
0,203,Tuna,-11.0,9.0,5.0,-3.0
1,203,Salmon,-3.0,3.0,-11.0,11.0
2,203,Clown,21.0,-3.0,6.0,-24.0
0,204,Tuna,-11.0,9.0,5.0,-3.0
1,204,Salmon,-2.0,3.0,-10.0,9.0
2,204,Clown,21.0,-3.0,6.0,-24.0
0,205,Tuna,-12.0,9.0,5.0,-2.0
1,205,Salmon,-1.0,2.0,-10.0,9.0
2,205,Clown,21.0,-3.0,6.0,-24.0
0,206,Tuna,-11.0,8.0,5.0,-2.0
1,206,Salmon,-3.0,3.0,-9.0,9.0
2,206,Clown,18.0,0.0,6.0,-24.0
0,207,Tuna,-11.0,8.0,5.0,-2.0
1,207,Salmon,-1.0,3.0,-9.0,7.0
2,207,Clown,18.0,0.0,6.0,-24.0
0,208,Tuna,-11.0,7.0,6.0,-2.0
1,208,Salmon,-2.0,3.0,-8.0,7.0
2,208,Clown,18.0,0.0,6.0,-24.0
0,209,Tuna,-11.0,7.0,6.0,-2.0
1,209,Salmon,-1.0,3.0,-9.0,7.0
2,209,Clown,18.0,0.0,6.0,-24.0
0,210,Tuna,-11.0,7.0,6.0,-2.0
1,210,Salmon,-2.0,3.0,-9.0,8.0
2,210,Clown,15.0,0.0,6.0,-21.0
0,211,Tuna,-11.0,7.0,6.0,-2.0
1,211,Salmon,-1.0,3.0,-9.0,7.0
2,211,Clown,15.0,0.0,6.0,-21.0
0,212,Tuna,-11.0,7.0,6.0,-2.0
1,212,Salmon,-2.0,4.0,-8.0,6.0
2,212,Clown,15.0,0.0,6.0,-21.0
0,213,Tuna,-10.0,7.0,6.0,-3.0
1,213,Salmon,0.0,4.0,-8.0,4.0
2,213,Clown,15.0,0.0,6.0,-21.0
0,214,Tuna,-10.0,7.0,6.0,-3.0
1,214,Salmon,-1.0,4.0,-9.0,6.0
2,214,Clown,15.0,0.0,6.0,-21.0
0,215,Tuna,-10.0,7.0,6.0,-3.0
1,215,Salmon,0.0,4.0,-10.0,6.0
2,215,Clown,15.0,0.0,6.0,-21.0
0,216,Tuna,-10.0,7.0,6.0,-3.0
1,216,Salmon,-1.0,4.0,-10.0,7.0
2,216,Clown,15.0,0.0,6.0,-21.0
0,217,Tuna,-10.0,7.0,6.0,-3.0
1,217,Salmon,1.0,4.0,-11.0,6.0
2,217,Clown,15.0,0.0,6.0,-21.0
0,218,Tuna,-10.0,7.0,6.0,-3.0
1,218,Salmon,0.0,5.0,-12.0,7.0
2,218,Clown,15.0,0.0,6.0,-21.0
0,219,Tuna,-10.0,7.0,6.0,-3.0
1,219,Salmon,0.0,5.0,-12.0,7.0
2,219,Clown,15.0,0.0,6.0,-21.0
0,220,Tuna,-11.0,8.0,6.0,-3.0
1,220,Salmon,0.0,5.0,-12.0,7.0
2,220,Clown,15.0,0.0,6.0,-21.0
0,221,Tuna,-11.0,8.0,6.0,-3.0
1,221,Salmon,-1.0,5.0,-12.0,8.0
2,221,Clown,15.0,0.0,6.0,-21.0
0,222,Tuna,-10.0,8.0,6.0,-4.0
1,222,Salmon,-2.0,5.0,-12.0,9.0
2,222,Clown,15.0,-3.0,9.0,-21.0
0,223,Tuna,-10.0,8.0,6.0,-4.0
1,223,Salmon,-1.0,5.0,-12.0,8.0
2,223,Clown,15.0,-3.0,9.0,-21.0
0,224,Tuna,-10.0,8.0,6.0,-4.0
1,224,Salmon,-1.0,5.0,-11.0,7.0
2,224,Clown,15.0,-3.0,9.0,-21.0
0,225,Tuna,-10.0,8.0,6.0,-4.0
1,225,Salmon,0.0,5.0,-11.0,6.0
2,225,Clown,15.0,-3.0,9.0,-21.0
0,226,Tuna,-9.0,8.0,6.0,-5.0
1,226,Salmon,-2.0,5.0,-10.0,7.0
2,226,Clown,12.0,-3.0,9.0,-18.0
0,227,Tuna,-9.0,9.0,5.0,-5.0
1,227,Salmon,-2.0,5.0,-9.0,6.0
2,227,Clown,12.0,-3.0,9.0,-18.0
0,228,Tuna,-9.0,8.0,6.0,-5.0
1,228,Salmon,-2.0,6.0,-9.0,5.0
2,228,Clown,12.0,-3.0,9.0,-18.0
0,229,Tuna,-9.0,8.0,6.0,-5.0
1,229,Salmon,-2.0,6.0,-9.0,5.0
2,229,Clown,12.0,-3.0,9.0,-18.0
0,230,Tuna,-9.0,8.0,6.0,-5.0
1,230,Salmon,-3.0,6.0,-8.0,5.0
2,230,Clown,12.0,-3.0,9.0,-18.0
0,231,Tuna,-9.0,7.0,7.0,-5.0
1,231,Salmon,-3.0,5.0,-6.0,4.0
2,231,Clown,12.0,-3.0,9.0,-18.0
0,232,Tuna,-9.0,7.0,7.0,-5.0
1,232,Salmon,-3.0,5.0,-5.0,3.0
2,232,Clown,12.0,-3.0,9.0,-18.0
0,233,Tuna,-9.0,8.0,6.0,-5.0
1,233,Salmon,-3.0,5.0,-6.0,4.0
2,233,Clown,12.0,-3.0,9.0,-18.0
0,234,Tuna,-8.0,7.0,6.0,-5.0
1,234,Salmon,-3.0,5.0,-7.0,5.0
2,234,Clown,12.0,-3.0,9.0,-18.0
0,235,Tuna,-8.0,6.0,7.0,-5.0
1,235,Salmon,-3.0,5.0,-7.0,5.0
2,235,Clown,12.0,-3.0,9.0,-18.0
0,236,Tuna,-8.0,6.0,7.0,-5.0
1,236,Salmon,-3.0,5.0,-5.0,3.0
2,236,Clown,12.0,-3.0,9.0,-18.0
0,237,Tuna,-8.0,6.0,7.0,-5.0
1,237,Salmon,-4.0,5.0,-5.0,4.0
2,237,Clown,12.0,-3.0,9.0,-18.0
0,238,Tuna,-8.0,7.0,6.0,-5.0
1,238,Salmon,-4.0,5.0,-4.0,3.0
2,238,Clown,12.0,-3.0,12.0,-21.0
0,239,Tuna,-8.0,7.0,6.0,-5.0
1,239,Salmon,-3.0,4.0,-4.0,3.0
2,239,Clown,12.0,-3.0,12.0,-21.0
0,240,Tuna,-8.0,6.0,7.0,-5.0
1,240,Salmon,-2.0,4.0,-2.0,0.0
2,240,Clown,12.0,-3.0,12.0,-21.0
0,241,Tuna,-8.0,6.0,6.0,-4.0
1,241,Salmon,-1.0,4.0,-2.0,-1.0
2,241,Clown,12.0,-3.0,12.0,-21.0
0,242,Tuna,-8.0,6.0,6.0,-4.0
1,242,Salmon,-2.0,4.0,-2.0,0.0
2,242,Clown,12.0,-3.0,12.0,-21.0
0,243,Tuna,-8.0,6.0,6.0,-4.0
1,243,Salmon,-3.0,4.0,-2.0,1.0
2,243,Clown,12.0,-3.0,15.0,-24.0
0,244,Tuna,-8.0,5.0,7.0,-4.0
1,244,Salmon,-2.0,4.0,-2.0,0.0
2,244,Clown,12.0,-3.0,15.0,-24.0
0,245,Tuna,-8.0,5.0,7.0,-4.0
1,245,Salmon,-2.0,6.0,-5.0,1.0
2,245,Clown,12.0,-3.0,15.0,-24.0
0,246,Tuna,-8.0,4.0,8.0,-4.0
1,246,Salmon,-1.0,5.0,-5.0,1.0
2,246,Clown,12.0,-3.0,15.0,-24.0
0,247,Tuna,-8.0,4.0,8.0,-4.0
1,247,Salmon,-1.0,5.0,-4.0,0.0
2,247,Clown,12.0,-3.0,15.0,-24.0
0,248,Tuna,-8.0,4.0,8.0,-4.0
1,248,Salmon,-1.0,5.0,-3.0,-1.0
2,248,Clown,12.0,-3.0,15.0,-24.0
0,249,Tuna,-8.0,5.0,8.0,-5.0
1,249,Salmon,0.0,4.0,-4.0,0.0
2,249,Clown,12.0,-3.0,15.0,-24.0
0,250,Tuna,-8.0,6.0,7.0,-5.0
1,250,Salmon,0.0,5.0,-4.0,-1.0
2,250,Clown,12.0,-3.0,15.0,-24.0
0,251,Tuna,-8.0,6.0,7.0,-5.0
1,251,Salmon,-1.0,5.0,-5.0,1.0
2,251,Clown,15.0,-6.0,15.0,-24.0
0,252,Tuna,-8.0,6.0,7.0,-5.0
1,252,Salmon,-1.0,5.0,-5.0,1.0
2,252,Clown,15.0,-6.0,15.0,-24.0
0,253,Tuna,-8.0,6.0,6.0,-4.0
1,253,Salmon,-2.0,6.0,-6.0,2.0
2,253,Clown,15.0,-6.0,15.0,-24.0
0,254,Tuna,-8.0,6.0,6.0,-4.0
1,254,Salmon,-3.0,6.0,-7.0,4.0
2,254,Clown,15.0,-6.0,15.0,-24.0
0,255,Tuna,-9.0,6.0,6.0,-3.0
1,255,Salmon,-5.0,6.0,-6.0,5.0
2,255,Clown,15.0,-9.0,21.0,-27.0
0,256,Tuna,-9.0,6.0,6.0,-3.0
1,256,Salmon,-6.0,6.0,-6.0,6.0
2,256,Clown,15.0,-9.0,21.0,-27.0
0,257,Tuna,-9.0,7.0,6.0,-4.0
1,257,Salmon,-7.0,6.0,-6.0,7.0
2,257,Clown,15.0,-9.0,21.0,-27.0
0,258,Tuna,-9.0,7.0,6.0,-4.0
1,258,Salmon,-7.0,6.0,-6.0,7.0
2,258,Clown,15.0,-9.0,24.0,-30.0
0,259,Tuna,-9.0,7.0,6.0,-4.0
1,259,Salmon,-6.0,6.0,-7.0,7.0
2,259,Clown,15.0,-9.0,24.0,-30.0
0,260,Tuna,-9.0,7.0,5.0,-3.0
1,260,Salmon,-7.0,6.0,-5.0,6.0
2,260,Clown,15.0,-9.0,24.0,-30.0
0,261,Tuna,-9.0,7.0,5.0,-3.0
1,261,Salmon,-6.0,6.0,-5.0,5.0
2,261,Clown,15.0,-9.0,24.0,-30.0
0,262,Tuna,-9.0,7.0,5.0,-3.0
1,262,Salmon,-4.0,6.0,-6.0,4.0
2,262,Clown,15.0,-9.0,24.0,-30.0
0,263,Tuna,-9.0,7.0,5.0,-3.0
1,263,Salmon,-4.0,6.0,-7.0,5.0
2,263,Clown,15.0,-9.0,24.0,-30.0
0,264,Tuna,-9.0,7.0,5.0,-3.0
1,264,Salmon,-3.0,6.0,-7.0,4.0
2,264,Clown,15.0,-9.0,24.0,-30.0
0,265,Tuna,-9.0,7.0,5.0,-3.0
1,265,Salmon,-4.0,6.0,-7.0,5.0
2,265,Clown,15.0,-9.0,24.0,-30.0
0,266,Tuna,-9.0,7.0,4.0,-2.0
1,266,Salmon,-3.0,6.0,-7.0,4.0
2,266,Clown,15.0,-12.0,27.0,-30.0
0,267,Tuna,-9.0,7.0,4.0,-2.0
1,267,Salmon,-1.0,6.0,-10.0,5.0
2,267,Clown,15.0,-12.0,27.0,-30.0
0,268,Tuna,-10.0,7.0,4.0,-1.0
1,268,Salmon,-1.0,6.0,-10.0,5.0
2,268,Clown,18.0,-15.0,27.0,-30.0
0,269,Tuna,-10.0,7.0,4.0,-1.0
1,269,Salmon,-1.0,7.0,-11.0,5.0
2,269,Clown,18.0,-15.0,27.0,-30.0
0,270,Tuna,-10.0,7.0,3.0,0.0
1,270,Salmon,-1.0,7.0,-12.0,6.0
2,270,Clown,18.0,-15.0,27.0,-30.0
0,271,Tuna,-10.0,7.0,4.0,-1.0
1,271,Salmon,-3.0,7.0,-12.0,8.0
2,271,Clown,18.0,-15.0,27.0,-30.0
0,272,Tuna,-10.0,7.0,4.0,-1.0
1,272,Salmon,-3.0,7.0,-12.0,8.0
2,272,Clown,18.0,-15.0,27.0,-30.0
0,273,Tuna,-9.0,7.0,4.0,-2.0
1,273,Salmon,-2.0,8.0,-15.0,9.0
2,273,Clown,21.0,-15.0,24.0,-30.0
0,274,Tuna,-9.0,7.0,4.0,-2.0
1,274,Salmon,-1.0,9.0,-16.0,8.0
2,274,Clown,18.0,-12.0,24.0,-30.0
0,275,Tuna,-9.0,7.0,4.0,-2.0
1,275,Salmon,0.0,8.0,-17.0,9.0
2,275,Clown,18.0,-9.0,21.0,-30.0
0,276,Tuna,-8.0,6.0,3.0,-1.0
1,276,Salmon,2.0,8.0,-17.0,7.0
2,276,Clown,18.0,-9.0,21.0,-30.0
0,277,Tuna,-7.0,6.0,3.0,-2.0
1,277,Salmon,3.0,8.0,-18.0,7.0
2,277,Clown,18.0,-9.0,21.0,-30.0
0,278,Tuna,-7.0,6.0,3.0,-2.0
1,278,Salmon,2.0,9.0,-18.0,7.0
2,278,Clown,18.0,-9.0,21.0,-30.0
0,279,Tuna,-7.0,6.0,3.0,-2.0
1,279,Salmon,3.0,10.0,-19.0,6.0
2,279,Clown,18.0,-9.0,21.0,-30.0
0,280,Tuna,-7.0,6.0,3.0,-2.0
1,280,Salmon,3.0,10.0,-19.0,6.0
2,280,Clown,15.0,-6.0,21.0,-30.0
0,281,Tuna,-7.0,7.0,2.0,-2.0
1,281,Salmon,7.0,10.0,-20.0,3.0
2,281,Clown,15.0,-9.0,24.0,-30.0
0,282,Tuna,-6.0,8.0,0.0,-2.0
1,282,Salmon,7.0,10.0,-20.0,3.0
2,282,Clown,15.0,-9.0,24.0,-30.0
0,283,Tuna,-6.0,8.0,0.0,-2.0
1,283,Salmon,6.0,11.0,-21.0,4.0
2,283,Clown,15.0,-9.0,24.0,-30.0
0,284,Tuna,-7.0,8.0,0.0,-1.0
1,284,Salmon,6.0,14.0,-20.0,0.0
2,284,Clown,15.0,-9.0,24.0,-30.0
0,285,Tuna,-7.0,8.0,0.0,-1.0
1,285,Salmon,6.0,14.0,-22.0,2.0
2,285,Clown,15.0,-9.0,24.0,-30.0
0,286,Tuna,-7.0,8.0,1.0,-2.0
1,286,Salmon,8.0,13.0,-22.0,1.0
2,286,Clown,18.0,-9.0,24.0,-33.0
0,287,Tuna,-8.0,8.0,2.0,-2.0
1,287,Salmon,10.0,13.0,-22.0,-1.0
2,287,Clown,18.0,-9.0,24.0,-33.0
0,288,Tuna,-8.0,8.0,2.0,-2.0
1,288,Salmon,12.0,12.0,-23.0,-1.0
2,288,Clown,18.0,-9.0,24.0,-33.0
0,289,Tuna,-9.0,8.0,2.0,-1.0
1,289,Salmon,11.0,12.0,-24.0,1.0
2,289,Clown,18.0,-9.0,24.0,-33.0
0,290,Tuna,-9.0,8.0,2.0,-1.0
1,290,Salmon,12.0,12.0,-25.0,1.0
2,290,Clown,18.0,-9.0,24.0,-33.0
0,291,Tuna,-9.0,8.0,2.0,-1.0
1,291,Salmon,14.0,11.0,-28.0,3.0
2,291,Clown,18.0,-9.0,24.0,-33.0
0,292,Tuna,-9.0,8.0,2.0,-1.0
1,292,Salmon,14.0,11.0,-29.0,4.0
2,292,Clown,18.0,-9.0,27.0,-36.0
0,293,Tuna,-9.0,8.0,1.0,0.0
1,293,Salmon,15.0,11.0,-29.0,3.0
2,293,Clown,18.0,-9.0,27.0,-36.0
0,294,Tuna,-9.0,8.0,1.0,0.0
1,294,Salmon,16.0,11.0,-30.0,3.0
2,294,Clown,18.0,-9.0,27.0,-36.0
0,295,Tuna,-9.0,8.0,1.0,0.0
1,295,Salmon,16.0,12.0,-30.0,2.0
2,295,Clown,18.0,-9.0,27.0,-36.0
0,296,Tuna,-9.0,8.0,1.0,0.0
1,296,Salmon,17.0,13.0,-30.0,0.0
2,296,Clown,18.0,-9.0,27.0,-36.0
0,297,Tuna,-9.0,9.0,0.0,0.0
1,297,Salmon,15.0,14.0,-29.0,0.0
2,297,Clown,18.0,-9.0,27.0,-36.0
0,298,Tuna,-9.0,9.0,0.0,0.0
1,298,Salmon,17.0,13.0,-28.0,-2.0
2,298,Clown,18.0,-9.0,27.0,-36.0
0,299,Tuna,-9.0,9.0,-1.0,1.0
1,299,Salmon,18.0,13.0,-28.0,-3.0
2,299,Clown,18.0,-9.0,27.0,-36.0
0,300,Tuna,-8.0,8.0,-1.0,1.0
1,300,Salmon,19.0,14.0,-28.0,-5.0
2,300,Clown,18.0,-9.0,27.0,-36.0
0,301,Tuna,-6.0,8.0,0.0,-2.0
1,301,Salmon,20.0,15.0,-30.0,-5.0
2,301,Clown,18.0,-9.0,27.0,-36.0
0,302,Tuna,-6.0,8.0,-1.0,-1.0
1,302,Salmon,21.0,15.0,-30.0,-6.0
2,302,Clown,18.0,-9.0,27.0,-36.0
0,303,Tuna,-6.0,8.0,-1.0,-1.0
1,303,Salmon,22.0,15.0,-30.0,-7.0
2,303,Clown,18.0,-9.0,27.0,-36.0
0,304,Tuna,-7.0,8.0,-2.0,1.0
1,304,Salmon,22.0,15.0,-30.0,-7.0
2,304,Clown,18.0,-9.0,27.0,-36.0
0,305,Tuna,-7.0,8.0,-2.0,1.0
1,305,Salmon,22.0,15.0,-29.0,-8.0
2,305,Clown,18.0,-9.0,27.0,-36.0
0,306,Tuna,-6.0,8.0,-2.0,0.0
1,306,Salmon,23.0,15.0,-30.0,-8.0
2,306,Clown,18.0,-9.0,27.0,-36.0
0,307,Tuna,-6.0,8.0,-2.0,0.0
1,307,Salmon,24.0,15.0,-31.0,-8.0
2,307,Clown,18.0,-9.0,27.0,-36.0
0,308,Tuna,-6.0,8.0,-1.0,-1.0
1,308,Salmon,23.0,16.0,-32.0,-7.0
2,308,Clown,18.0,-9.0,27.0,-36.0
0,309,Tuna,-6.0,8.0,0.0,-2.0
1,309,Salmon,22.0,16.0,-33.0,-5.0
2,309,Clown,18.0,-12.0,30.0,-36.0
0,310,Tuna,-6.0,8.0,0.0,-2.0
1,310,Salmon,22.0,15.0,-34.0,-3.0
2,310,Clown,21.0,-15.0,30.0,-36.0
0,311,Tuna,-6.0,8.0,0.0,-2.0
1,311,Salmon,21.0,16.0,-34.0,-3.0
2,311,Clown,21.0,-12.0,27.0,-36.0
0,312,Tuna,-6.0,8.0,0.0,-2.0
1,312,Salmon,21.0,16.0,-35.0,-2.0
2,312,Clown,21.0,-12.0,27.0,-36.0
0,313,Tuna,-8.0,9.0,0.0,-1.0
1,313,Salmon,23.0,15.0,-36.0,-2.0
2,313,Clown,21.0,-12.0,27.0,-36.0
0,314,Tuna,-8.0,9.0,0.0,-1.0
1,314,Salmon,23.0,15.0,-37.0,-1.0
2,314,Clown,21.0,-12.0,27.0,-36.0
0,315,Tuna,-8.0,9.0,0.0,-1.0
1,315,Salmon,24.0,15.0,-36.0,-3.0
2,315,Clown,21.0,-12.0,30.0,-39.0
0,316,Tuna,-8.0,9.0,0.0,-1.0
1,316,Salmon,25.0,14.0,-37.0,-2.0
2,316,Clown,21.0,-12.0,30.0,-39.0
0,317,Tuna,-8.0,9.0,1.0,-2.0
1,317,Salmon,24.0,15.0,-37.0,-2.0
2,317,Clown,21.0,-9.0,30.0,-42.0
0,318,Tuna,-8.0,9.0,1.0,-2.0
1,318,Salmon,26.0,16.0,-37.0,-5.0
2,318,Clown,21.0,-9.0,33.0,-45.0
0,319,Tuna,-8.0,9.0,1.0,-2.0
1,319,Salmon,27.0,15.0,-37.0,-5.0
2,319,Clown,21.0,-9.0,33.0,-45.0
0,320,Tuna,-8.0,9.0,1.0,-2.0
1,320,Salmon,27.0,15.0,-38.0,-4.0
2,320,Clown,18.0,-6.0,33.0,-45.0
0,321,Tuna,-8.0,9.0,1.0,-2.0
1,321,Salmon,27.0,15.0,-38.0,-4.0
2,321,Clown,18.0,-6.0,33.0,-45.0
0,322,Tuna,-10.0,9.0,1.0,0.0
1,322,Salmon,28.0,15.0,-40.0,-3.0
2,322,Clown,18.0,-3.0,33.0,-48.0
0,323,Tuna,-10.0,9.0,1.0,0.0
1,323,Salmon,28.0,15.0,-41.0,-2.0
2,323,Clown,18.0,-3.0,33.0,-48.0
0,324,Tuna,-10.0,9.0,1.0,0.0
1,324,Salmon,27.0,15.0,-41.0,-1.0
2,324,Clown,18.0,-3.0,33.0,-48.0
0,325,Tuna,-10.0,9.0,0.0,1.0
1,325,Salmon,27.0,15.0,-40.0,-2.0
2,325,Clown,18.0,-3.0,33.0,-48.0
0,326,Tuna,-10.0,9.0,-1.0,2.0
1,326,Salmon,28.0,13.0,-40.0,-1.0
2,326,Clown,18.0,-3.0,33.0,-48.0
0,327,Tuna,-10.0,9.0,0.0,1.0
1,327,Salmon,27.0,13.0,-41.0,1.0
2,327,Clown,18.0,-3.0,33.0,-48.0
0,328,Tuna,-10.0,9.0,0.0,1.0
1,328,Salmon,28.0,13.0,-42.0,1.0
2,328,Clown,18.0,-3.0,39.0,-54.0
0,329,Tuna,-9.0,9.0,0.0,0.0
1,329,Salmon,30.0,12.0,-41.0,-1.0
2,329,Clown,18.0,-3.0,39.0,-54.0
0,330,Tuna,-9.0,9.0,0.0,0.0
1,330,Salmon,31.0,12.0,-40.0,-3.0
2,330,Clown,18.0,-3.0,39.0,-54.0
0,331,Tuna,-10.0,10.0,0.0,0.0
1,331,Salmon,34.0,11.0,-40.0,-5.0
2,331,Clown,18.0,-3.0,39.0,-54.0
0,332,Tuna,-10.0,10.0,1.0,-1.0
1,332,Salmon,35.0,11.0,-40.0,-6.0
2,332,Clown,18.0,-3.0,39.0,-54.0
0,333,Tuna,-8.0,9.0,2.0,-3.0
1,333,Salmon,35.0,11.0,-42.0,-4.0
2,333,Clown,18.0,-3.0,39.0,-54.0
0,334,Tuna,-7.0,9.0,2.0,-4.0
1,334,Salmon,35.0,11.0,-42.0,-4.0
2,334,Clown,18.0,-3.0,39.0,-54.0
0,335,Tuna,-7.0,9.0,2.0,-4.0
1,335,Salmon,38.0,9.0,-42.0,-5.0
2,335,Clown,24.0,-3.0,42.0,-63.0
0,336,Tuna,-7.0,9.0,2.0,-4.0
1,336,Salmon,38.0,9.0,-43.0,-4.0
2,336,Clown,21.0,0.0,42.0,-63.0
0,337,Tuna,-7.0,9.0,2.0,-4.0
1,337,Salmon,38.0,9.0,-44.0,-3.0
2,337,Clown,21.0,3.0,42.0,-66.0
0,338,Tuna,-7.0,9.0,2.0,-4.0
1,338,Salmon,38.0,9.0,-45.0,-2.0
2,338,Clown,21.0,3.0,45.0,-69.0
0,339,Tuna,-7.0,9.0,2.0,-4.0
1,339,Salmon,38.0,9.0,-44.0,-3.0
2,339,Clown,21.0,3.0,45.0,-69.0
0,340,Tuna,-9.0,10.0,1.0,-2.0
1,340,Salmon,40.0,8.0,-44.0,-4.0
2,340,Clown,21.0,3.0,45.0,-69.0
0,341,Tuna,-10.0,10.0,1.0,-1.0
1,341,Salmon,40.0,8.0,-46.0,-2.0
2,341,Clown,21.0,3.0,45.0,-69.0
0,342,Tuna,-10.0,10.0,1.0,-1.0
1,342,Salmon,42.0,7.0,-47.0,-2.0
2,342,Clown,21.0,3.0,45.0,-69.0
0,343,Tuna,-10.0,10.0,1.0,-1.0
1,343,Salmon,41.0,7.0,-46.0,-2.0
2,343,Clown,21.0,3.0,45.0,-69.0
0,344,Tuna,-10.0,10.0,0.0,0.0
1,344,Salmon,42.0,7.0,-47.0,-2.0
2,344,Clown,21.0,3.0,45.0,-69.0
0,345,Tuna,-11.0,11.0,1.0,-1.0
1,345,Salmon,41.0,8.0,-47.0,-2.0
2,345,Clown,21.0,3.0,45.0,-69.0
0,346,Tuna,-10.0,11.0,1.0,-2.0
1,346,Salmon,40.0,9.0,-48.0,-1.0
2,346,Clown,24.0,3.0,45.0,-72.0
0,347,Tuna,-10.0,11.0,1.0,-2.0
1,347,Salmon,40.0,10.0,-48.0,-2.0
2,347,Clown,24.0,3.0,45.0,-72.0
0,348,Tuna,-11.0,12.0,1.0,-2.0
1,348,Salmon,41.0,9.0,-48.0,-2.0
2,348,Clown,21.0,6.0,45.0,-72.0
0,349,Tuna,-11.0,12.0,1.0,-2.0
1,349,Salmon,42.0,9.0,-52.0,1.0
2,349,Clown,21.0,6.0,51.0,-78.0
0,350,Tuna,-10.0,11.0,1.0,-2.0
1,350,Salmon,42.0,9.0,-53.0,2.0
2,350,Clown,21.0,6.0,51.0,-78.0
