,Time,Type,Zone1,Zone2,Zone3
0,1658,Tuna,24.0,-12.0,-12.0
1,1658,Salmon,76.0,-80.0,4.0
2,1658,Clown,-387.0,360.0,27.0
0,1659,Tuna,25.0,-13.0,-12.0
1,1659,Salmon,76.0,-80.0,4.0
2,1659,Clown,-387.0,360.0,27.0
0,1660,Tuna,25.0,-13.0,-12.0
1,1660,Salmon,75.0,-79.0,4.0
2,1660,Clown,-387.0,360.0,27.0
0,1661,Tuna,25.0,-13.0,-12.0
1,1661,Salmon,74.0,-77.0,3.0
2,1661,Clown,-390.0,363.0,27.0
0,1662,Tuna,25.0,-12.0,-13.0
1,1662,Salmon,74.0,-76.0,2.0
2,1662,Clown,-390.0,363.0,27.0
0,1663,Tuna,25.0,-12.0,-13.0
1,1663,Salmon,74.0,-76.0,2.0
2,1663,Clown,-393.0,366.0,27.0
0,1664,Tuna,25.0,-12.0,-13.0
1,1664,Salmon,74.0,-76.0,2.0
2,1664,Clown,-393.0,366.0,27.0
0,1665,Tuna,26.0,-13.0,-13.0
1,1665,Salmon,74.0,-77.0,3.0
2,1665,Clown,-393.0,366.0,27.0
0,1666,Tuna,26.0,-13.0,-13.0
1,1666,Salmon,74.0,-77.0,3.0
2,1666,Clown,-396.0,372.0,24.0
0,1667,Tuna,26.0,-13.0,-13.0
1,1667,Salmon,73.0,-75.0,2.0
2,1667,Clown,-396.0,372.0,24.0
0,1668,Tuna,26.0,-13.0,-13.0
1,1668,Salmon,73.0,-77.0,4.0
2,1668,Clown,-396.0,372.0,24.0
0,1669,Tuna,26.0,-13.0,-13.0
1,1669,Salmon,74.0,-78.0,4.0
2,1669,Clown,-396.0,372.0,24.0
0,1670,Tuna,26.0,-13.0,-13.0
1,1670,Salmon,75.0,-79.0,4.0
2,1670,Clown,-396.0,372.0,24.0
0,1671,Tuna,25.0,-12.0,-13.0
1,1671,Salmon,75.0,-80.0,5.0
2,1671,Clown,-396.0,369.0,27.0
0,1672,Tuna,25.0,-12.0,-13.0
1,1672,Salmon,75.0,-82.0,7.0
2,1672,Clown,-396.0,369.0,27.0
0,1673,Tuna,25.0,-12.0,-13.0
1,1673,Salmon,75.0,-83.0,8.0
2,1673,Clown,-396.0,369.0,27.0
0,1674,Tuna,25.0,-12.0,-13.0
1,1674,Salmon,74.0,-82.0,8.0
2,1674,Clown,-396.0,369.0,27.0
0,1675,Tuna,24.0,-11.0,-13.0
1,1675,Salmon,74.0,-81.0,7.0
2,1675,Clown,-396.0,369.0,27.0
0,1676,Tuna,23.0,-10.0,-13.0
1,1676,Salmon,75.0,-82.0,7.0
2,1676,Clown,-396.0,369.0,27.0
0,1677,Tuna,23.0,-9.0,-14.0
1,1677,Salmon,76.0,-83.0,7.0
2,1677,Clown,-396.0,369.0,27.0
0,1678,Tuna,21.0,-7.0,-14.0
1,1678,Salmon,76.0,-84.0,8.0
2,1678,Clown,-396.0,369.0,27.0
0,1679,Tuna,21.0,-7.0,-14.0
1,1679,Salmon,77.0,-85.0,8.0
2,1679,Clown,-396.0,369.0,27.0
0,1680,Tuna,22.0,-8.0,-14.0
1,1680,Salmon,78.0,-86.0,8.0
2,1680,Clown,-396.0,369.0,27.0
0,1681,Tuna,23.0,-9.0,-14.0
1,1681,Salmon,79.0,-87.0,8.0
2,1681,Clown,-402.0,375.0,27.0
0,1682,Tuna,24.0,-10.0,-14.0
1,1682,Salmon,78.0,-87.0,9.0
2,1682,Clown,-402.0,375.0,27.0
0,1683,Tuna,24.0,-10.0,-14.0
1,1683,Salmon,79.0,-88.0,9.0
2,1683,Clown,-402.0,375.0,27.0
0,1684,Tuna,24.0,-10.0,-14.0
1,1684,Salmon,79.0,-88.0,9.0
2,1684,Clown,-402.0,375.0,27.0
0,1685,Tuna,23.0,-9.0,-14.0
1,1685,Salmon,79.0,-88.0,9.0
2,1685,Clown,-402.0,375.0,27.0
0,1686,Tuna,21.0,-7.0,-14.0
1,1686,Salmon,79.0,-89.0,10.0
2,1686,Clown,-402.0,375.0,27.0
0,1687,Tuna,21.0,-7.0,-14.0
1,1687,Salmon,78.0,-88.0,10.0
2,1687,Clown,-402.0,372.0,30.0
0,1688,Tuna,21.0,-7.0,-14.0
1,1688,Salmon,78.0,-89.0,11.0
2,1688,Clown,-402.0,372.0,30.0
0,1689,Tuna,21.0,-7.0,-14.0
1,1689,Salmon,79.0,-90.0,11.0
2,1689,Clown,-402.0,372.0,30.0
0,1690,Tuna,22.0,-8.0,-14.0
1,1690,Salmon,80.0,-91.0,11.0
2,1690,Clown,-402.0,372.0,30.0
0,1691,Tuna,22.0,-8.0,-14.0
1,1691,Salmon,80.0,-93.0,13.0
2,1691,Clown,-402.0,372.0,30.0
0,1692,Tuna,23.0,-9.0,-14.0
1,1692,Salmon,79.0,-91.0,12.0
2,1692,Clown,-402.0,372.0,30.0
0,1693,Tuna,23.0,-9.0,-14.0
1,1693,Salmon,79.0,-90.0,11.0
2,1693,Clown,-405.0,375.0,30.0
0,1694,Tuna,23.0,-9.0,-14.0
1,1694,Salmon,80.0,-91.0,11.0
2,1694,Clown,-405.0,375.0,30.0
0,1695,Tuna,23.0,-9.0,-14.0
1,1695,Salmon,80.0,-91.0,11.0
2,1695,Clown,-405.0,375.0,30.0
0,1696,Tuna,24.0,-10.0,-14.0
1,1696,Salmon,80.0,-90.0,10.0
2,1696,Clown,-405.0,375.0,30.0
0,1697,Tuna,23.0,-9.0,-14.0
1,1697,Salmon,80.0,-90.0,10.0
2,1697,Clown,-405.0,375.0,30.0
0,1698,Tuna,23.0,-9.0,-14.0
1,1698,Salmon,82.0,-92.0,10.0
2,1698,Clown,-405.0,372.0,33.0
0,1699,Tuna,23.0,-9.0,-14.0
1,1699,Salmon,82.0,-92.0,10.0
2,1699,Clown,-405.0,372.0,33.0
0,1700,Tuna,23.0,-9.0,-14.0
1,1700,Salmon,82.0,-92.0,10.0
2,1700,Clown,-402.0,369.0,33.0
0,1701,Tuna,23.0,-9.0,-14.0
1,1701,Salmon,82.0,-93.0,11.0
2,1701,Clown,-402.0,369.0,33.0
0,1702,Tuna,23.0,-9.0,-14.0
1,1702,Salmon,83.0,-93.0,10.0
2,1702,Clown,-402.0,369.0,33.0
0,1703,Tuna,24.0,-10.0,-14.0
1,1703,Salmon,81.0,-91.0,10.0
2,1703,Clown,-399.0,366.0,33.0
0,1704,Tuna,24.0,-10.0,-14.0
1,1704,Salmon,81.0,-91.0,10.0
2,1704,Clown,-399.0,366.0,33.0
0,1705,Tuna,24.0,-10.0,-14.0
1,1705,Salmon,81.0,-91.0,10.0
2,1705,Clown,-402.0,369.0,33.0
0,1706,Tuna,24.0,-10.0,-14.0
1,1706,Salmon,79.0,-89.0,10.0
2,1706,Clown,-402.0,369.0,33.0
0,1707,Tuna,24.0,-10.0,-14.0
1,1707,Salmon,79.0,-90.0,11.0
2,1707,Clown,-402.0,369.0,33.0
0,1708,Tuna,24.0,-10.0,-14.0
1,1708,Salmon,79.0,-90.0,11.0
2,1708,Clown,-402.0,369.0,33.0
0,1709,Tuna,24.0,-10.0,-14.0
1,1709,Salmon,80.0,-91.0,11.0
2,1709,Clown,-405.0,372.0,33.0
0,1710,Tuna,24.0,-10.0,-14.0
1,1710,Salmon,80.0,-90.0,10.0
2,1710,Clown,-408.0,375.0,33.0
0,1711,Tuna,24.0,-10.0,-14.0
1,1711,Salmon,78.0,-88.0,10.0
2,1711,Clown,-408.0,375.0,33.0
0,1712,Tuna,24.0,-11.0,-13.0
1,1712,Salmon,79.0,-88.0,9.0
2,1712,Clown,-408.0,375.0,33.0
0,1713,Tuna,25.0,-12.0,-13.0
1,1713,Salmon,79.0,-89.0,10.0
2,1713,Clown,-408.0,375.0,33.0
0,1714,Tuna,26.0,-13.0,-13.0
1,1714,Salmon,82.0,-92.0,10.0
2,1714,Clown,-408.0,375.0,33.0
0,1715,Tuna,26.0,-13.0,-13.0
1,1715,Salmon,82.0,-92.0,10.0
2,1715,Clown,-411.0,378.0,33.0
0,1716,Tuna,25.0,-12.0,-13.0
1,1716,Salmon,82.0,-92.0,10.0
2,1716,Clown,-411.0,378.0,33.0
0,1717,Tuna,25.0,-12.0,-13.0
1,1717,Salmon,82.0,-92.0,10.0
2,1717,Clown,-411.0,378.0,33.0
0,1718,Tuna,25.0,-12.0,-13.0
1,1718,Salmon,81.0,-91.0,10.0
2,1718,Clown,-411.0,378.0,33.0
0,1719,Tuna,25.0,-12.0,-13.0
1,1719,Salmon,83.0,-92.0,9.0
2,1719,Clown,-411.0,378.0,33.0
0,1720,Tuna,25.0,-12.0,-13.0
1,1720,Salmon,83.0,-92.0,9.0
2,1720,Clown,-411.0,375.0,36.0
0,1721,Tuna,25.0,-12.0,-13.0
1,1721,Salmon,84.0,-93.0,9.0
2,1721,Clown,-411.0,375.0,36.0
0,1722,Tuna,25.0,-12.0,-13.0
1,1722,Salmon,84.0,-93.0,9.0
2,1722,Clown,-411.0,375.0,36.0
0,1723,Tuna,22.0,-9.0,-13.0
1,1723,Salmon,84.0,-93.0,9.0
2,1723,Clown,-411.0,378.0,33.0
0,1724,Tuna,21.0,-8.0,-13.0
1,1724,Salmon,85.0,-94.0,9.0
2,1724,Clown,-408.0,375.0,33.0
0,1725,Tuna,21.0,-8.0,-13.0
1,1725,Salmon,83.0,-92.0,9.0
2,1725,Clown,-408.0,375.0,33.0
0,1726,Tuna,21.0,-8.0,-13.0
1,1726,Salmon,84.0,-94.0,10.0
2,1726,Clown,-408.0,375.0,33.0
0,1727,Tuna,22.0,-9.0,-13.0
1,1727,Salmon,84.0,-95.0,11.0
2,1727,Clown,-408.0,372.0,36.0
0,1728,Tuna,22.0,-9.0,-13.0
1,1728,Salmon,84.0,-95.0,11.0
2,1728,Clown,-408.0,372.0,36.0
0,1729,Tuna,22.0,-9.0,-13.0
1,1729,Salmon,84.0,-95.0,11.0
2,1729,Clown,-408.0,372.0,36.0
0,1730,Tuna,22.0,-10.0,-12.0
1,1730,Salmon,84.0,-93.0,9.0
2,1730,Clown,-408.0,372.0,36.0
0,1731,Tuna,21.0,-9.0,-12.0
1,1731,Salmon,85.0,-95.0,10.0
2,1731,Clown,-408.0,372.0,36.0
0,1732,Tuna,21.0,-9.0,-12.0
1,1732,Salmon,85.0,-95.0,10.0
2,1732,Clown,-408.0,372.0,36.0
0,1733,Tuna,21.0,-9.0,-12.0
1,1733,Salmon,86.0,-98.0,12.0
2,1733,Clown,-408.0,372.0,36.0
0,1734,Tuna,21.0,-9.0,-12.0
1,1734,Salmon,87.0,-99.0,12.0
2,1734,Clown,-408.0,375.0,33.0
0,1735,Tuna,21.0,-10.0,-11.0
1,1735,Salmon,87.0,-99.0,12.0
2,1735,Clown,-408.0,375.0,33.0
0,1736,Tuna,21.0,-10.0,-11.0
1,1736,Salmon,87.0,-99.0,12.0
2,1736,Clown,-408.0,375.0,33.0
0,1737,Tuna,22.0,-11.0,-11.0
1,1737,Salmon,87.0,-98.0,11.0
2,1737,Clown,-408.0,375.0,33.0
0,1738,Tuna,22.0,-11.0,-11.0
1,1738,Salmon,87.0,-97.0,10.0
2,1738,Clown,-408.0,375.0,33.0
0,1739,Tuna,23.0,-12.0,-11.0
1,1739,Salmon,86.0,-96.0,10.0
2,1739,Clown,-405.0,372.0,33.0
0,1740,Tuna,23.0,-12.0,-11.0
1,1740,Salmon,86.0,-96.0,10.0
2,1740,Clown,-405.0,372.0,33.0
0,1741,Tuna,23.0,-12.0,-11.0
1,1741,Salmon,85.0,-95.0,10.0
2,1741,Clown,-405.0,372.0,33.0
0,1742,Tuna,23.0,-12.0,-11.0
1,1742,Salmon,84.0,-94.0,10.0
2,1742,Clown,-408.0,375.0,33.0
0,1743,Tuna,22.0,-11.0,-11.0
1,1743,Salmon,84.0,-94.0,10.0
2,1743,Clown,-405.0,372.0,33.0
0,1744,Tuna,22.0,-11.0,-11.0
1,1744,Salmon,84.0,-94.0,10.0
2,1744,Clown,-405.0,372.0,33.0
0,1745,Tuna,23.0,-12.0,-11.0
1,1745,Salmon,82.0,-91.0,9.0
2,1745,Clown,-405.0,369.0,36.0
0,1746,Tuna,22.0,-11.0,-11.0
1,1746,Salmon,82.0,-91.0,9.0
2,1746,Clown,-405.0,369.0,36.0
0,1747,Tuna,22.0,-11.0,-11.0
1,1747,Salmon,82.0,-91.0,9.0
2,1747,Clown,-405.0,369.0,36.0
0,1748,Tuna,22.0,-11.0,-11.0
1,1748,Salmon,82.0,-91.0,9.0
2,1748,Clown,-405.0,369.0,36.0
0,1749,Tuna,21.0,-10.0,-11.0
1,1749,Salmon,81.0,-90.0,9.0
2,1749,Clown,-405.0,366.0,39.0
0,1750,Tuna,21.0,-10.0,-11.0
1,1750,Salmon,81.0,-90.0,9.0
2,1750,Clown,-405.0,366.0,39.0
0,1751,Tuna,21.0,-10.0,-11.0
1,1751,Salmon,81.0,-90.0,9.0
2,1751,Clown,-408.0,369.0,39.0
0,1752,Tuna,22.0,-11.0,-11.0
1,1752,Salmon,80.0,-89.0,9.0
2,1752,Clown,-408.0,369.0,39.0
0,1753,Tuna,23.0,-12.0,-11.0
1,1753,Salmon,80.0,-89.0,9.0
2,1753,Clown,-411.0,372.0,39.0
0,1754,Tuna,23.0,-12.0,-11.0
1,1754,Salmon,80.0,-88.0,8.0
2,1754,Clown,-411.0,372.0,39.0
0,1755,Tuna,22.0,-11.0,-11.0
1,1755,Salmon,80.0,-87.0,7.0
2,1755,Clown,-411.0,372.0,39.0
0,1756,Tuna,22.0,-11.0,-11.0
1,1756,Salmon,80.0,-87.0,7.0
2,1756,Clown,-411.0,372.0,39.0
0,1757,Tuna,22.0,-11.0,-11.0
1,1757,Salmon,82.0,-88.0,6.0
2,1757,Clown,-411.0,372.0,39.0
0,1758,Tuna,22.0,-11.0,-11.0
1,1758,Salmon,82.0,-88.0,6.0
2,1758,Clown,-411.0,372.0,39.0
0,1759,Tuna,21.0,-10.0,-11.0
1,1759,Salmon,81.0,-87.0,6.0
2,1759,Clown,-408.0,369.0,39.0
0,1760,Tuna,21.0,-10.0,-11.0
1,1760,Salmon,81.0,-88.0,7.0
2,1760,Clown,-408.0,369.0,39.0
0,1761,Tuna,21.0,-10.0,-11.0
1,1761,Salmon,82.0,-88.0,6.0
2,1761,Clown,-408.0,369.0,39.0
0,1762,Tuna,21.0,-11.0,-10.0
1,1762,Salmon,84.0,-89.0,5.0
2,1762,Clown,-408.0,369.0,39.0
0,1763,Tuna,21.0,-11.0,-10.0
1,1763,Salmon,85.0,-89.0,4.0
2,1763,Clown,-408.0,369.0,39.0
0,1764,Tuna,21.0,-10.0,-11.0
1,1764,Salmon,84.0,-87.0,3.0
2,1764,Clown,-408.0,369.0,39.0
0,1765,Tuna,21.0,-10.0,-11.0
1,1765,Salmon,83.0,-86.0,3.0
2,1765,Clown,-408.0,369.0,39.0
0,1766,Tuna,21.0,-10.0,-11.0
1,1766,Salmon,83.0,-85.0,2.0
2,1766,Clown,-411.0,372.0,39.0
0,1767,Tuna,22.0,-12.0,-10.0
1,1767,Salmon,84.0,-86.0,2.0
2,1767,Clown,-411.0,372.0,39.0
0,1768,Tuna,22.0,-12.0,-10.0
1,1768,Salmon,85.0,-87.0,2.0
2,1768,Clown,-411.0,372.0,39.0
0,1769,Tuna,24.0,-14.0,-10.0
1,1769,Salmon,85.0,-87.0,2.0
2,1769,Clown,-414.0,375.0,39.0
0,1770,Tuna,24.0,-15.0,-9.0
1,1770,Salmon,85.0,-88.0,3.0
2,1770,Clown,-414.0,375.0,39.0
0,1771,Tuna,24.0,-15.0,-9.0
1,1771,Salmon,83.0,-84.0,1.0
2,1771,Clown,-414.0,375.0,39.0
0,1772,Tuna,24.0,-15.0,-9.0
1,1772,Salmon,83.0,-84.0,1.0
2,1772,Clown,-414.0,375.0,39.0
0,1773,Tuna,24.0,-15.0,-9.0
1,1773,Salmon,81.0,-82.0,1.0
2,1773,Clown,-414.0,378.0,36.0
0,1774,Tuna,24.0,-15.0,-9.0
1,1774,Salmon,81.0,-82.0,1.0
2,1774,Clown,-414.0,378.0,36.0
0,1775,Tuna,23.0,-14.0,-9.0
1,1775,Salmon,81.0,-82.0,1.0
2,1775,Clown,-411.0,375.0,36.0
0,1776,Tuna,23.0,-14.0,-9.0
1,1776,Salmon,81.0,-81.0,0.0
2,1776,Clown,-411.0,375.0,36.0
0,1777,Tuna,23.0,-14.0,-9.0
1,1777,Salmon,81.0,-81.0,0.0
2,1777,Clown,-414.0,378.0,36.0
0,1778,Tuna,23.0,-14.0,-9.0
1,1778,Salmon,81.0,-81.0,0.0
2,1778,Clown,-414.0,378.0,36.0
0,1779,Tuna,23.0,-15.0,-8.0
1,1779,Salmon,81.0,-81.0,0.0
2,1779,Clown,-414.0,378.0,36.0
0,1780,Tuna,24.0,-16.0,-8.0
1,1780,Salmon,81.0,-82.0,1.0
2,1780,Clown,-414.0,378.0,36.0
0,1781,Tuna,24.0,-16.0,-8.0
1,1781,Salmon,81.0,-83.0,2.0
2,1781,Clown,-417.0,381.0,36.0
0,1782,Tuna,24.0,-17.0,-7.0
1,1782,Salmon,81.0,-83.0,2.0
2,1782,Clown,-417.0,381.0,36.0
0,1783,Tuna,24.0,-17.0,-7.0
1,1783,Salmon,82.0,-86.0,4.0
2,1783,Clown,-417.0,381.0,36.0
0,1784,Tuna,24.0,-17.0,-7.0
1,1784,Salmon,83.0,-87.0,4.0
2,1784,Clown,-417.0,381.0,36.0
0,1785,Tuna,23.0,-17.0,-6.0
1,1785,Salmon,83.0,-88.0,5.0
2,1785,Clown,-420.0,387.0,33.0
0,1786,Tuna,23.0,-17.0,-6.0
1,1786,Salmon,83.0,-88.0,5.0
2,1786,Clown,-420.0,387.0,33.0
0,1787,Tuna,23.0,-17.0,-6.0
1,1787,Salmon,82.0,-88.0,6.0
2,1787,Clown,-420.0,387.0,33.0
0,1788,Tuna,23.0,-17.0,-6.0
1,1788,Salmon,81.0,-87.0,6.0
2,1788,Clown,-420.0,387.0,33.0
0,1789,Tuna,24.0,-18.0,-6.0
1,1789,Salmon,81.0,-88.0,7.0
2,1789,Clown,-420.0,387.0,33.0
0,1790,Tuna,24.0,-18.0,-6.0
1,1790,Salmon,81.0,-87.0,6.0
2,1790,Clown,-420.0,387.0,33.0
0,1791,Tuna,24.0,-18.0,-6.0
1,1791,Salmon,81.0,-88.0,7.0
2,1791,Clown,-420.0,387.0,33.0
0,1792,Tuna,22.0,-16.0,-6.0
1,1792,Salmon,81.0,-88.0,7.0
2,1792,Clown,-420.0,387.0,33.0
0,1793,Tuna,22.0,-16.0,-6.0
1,1793,Salmon,82.0,-89.0,7.0
2,1793,Clown,-420.0,387.0,33.0
0,1794,Tuna,23.0,-17.0,-6.0
1,1794,Salmon,82.0,-89.0,7.0
2,1794,Clown,-420.0,387.0,33.0
0,1795,Tuna,23.0,-16.0,-7.0
1,1795,Salmon,82.0,-89.0,7.0
2,1795,Clown,-423.0,390.0,33.0
0,1796,Tuna,23.0,-16.0,-7.0
1,1796,Salmon,82.0,-89.0,7.0
2,1796,Clown,-423.0,390.0,33.0
0,1797,Tuna,23.0,-16.0,-7.0
1,1797,Salmon,82.0,-89.0,7.0
2,1797,Clown,-423.0,390.0,33.0
0,1798,Tuna,24.0,-17.0,-7.0
1,1798,Salmon,83.0,-90.0,7.0
2,1798,Clown,-423.0,390.0,33.0
0,1799,Tuna,23.0,-16.0,-7.0
1,1799,Salmon,83.0,-90.0,7.0
2,1799,Clown,-423.0,390.0,33.0
0,1800,Tuna,23.0,-16.0,-7.0
1,1800,Salmon,83.0,-89.0,6.0
2,1800,Clown,-423.0,390.0,33.0
0,1801,Tuna,23.0,-16.0,-7.0
1,1801,Salmon,84.0,-90.0,6.0
2,1801,Clown,-423.0,390.0,33.0
0,1802,Tuna,23.0,-16.0,-7.0
1,1802,Salmon,84.0,-90.0,6.0
2,1802,Clown,-423.0,390.0,33.0
0,1803,Tuna,23.0,-16.0,-7.0
1,1803,Salmon,84.0,-91.0,7.0
2,1803,Clown,-423.0,393.0,30.0
0,1804,Tuna,23.0,-17.0,-6.0
1,1804,Salmon,84.0,-91.0,7.0
2,1804,Clown,-426.0,396.0,30.0
0,1805,Tuna,22.0,-16.0,-6.0
1,1805,Salmon,84.0,-91.0,7.0
2,1805,Clown,-426.0,396.0,30.0
0,1806,Tuna,22.0,-16.0,-6.0
1,1806,Salmon,85.0,-93.0,8.0
2,1806,Clown,-426.0,396.0,30.0
0,1807,Tuna,22.0,-16.0,-6.0
1,1807,Salmon,84.0,-92.0,8.0
2,1807,Clown,-426.0,396.0,30.0
0,1808,Tuna,22.0,-16.0,-6.0
1,1808,Salmon,86.0,-94.0,8.0
2,1808,Clown,-426.0,396.0,30.0
0,1809,Tuna,22.0,-16.0,-6.0
1,1809,Salmon,87.0,-95.0,8.0
2,1809,Clown,-426.0,396.0,30.0
0,1810,Tuna,23.0,-17.0,-6.0
1,1810,Salmon,87.0,-96.0,9.0
2,1810,Clown,-426.0,393.0,33.0
0,1811,Tuna,23.0,-17.0,-6.0
1,1811,Salmon,86.0,-97.0,11.0
2,1811,Clown,-426.0,393.0,33.0
0,1812,Tuna,23.0,-17.0,-6.0
1,1812,Salmon,87.0,-98.0,11.0
2,1812,Clown,-426.0,393.0,33.0
0,1813,Tuna,22.0,-16.0,-6.0
1,1813,Salmon,86.0,-96.0,10.0
2,1813,Clown,-426.0,393.0,33.0
0,1814,Tuna,21.0,-14.0,-7.0
1,1814,Salmon,87.0,-97.0,10.0
2,1814,Clown,-426.0,393.0,33.0
0,1815,Tuna,20.0,-13.0,-7.0
1,1815,Salmon,89.0,-100.0,11.0
2,1815,Clown,-423.0,390.0,33.0
0,1816,Tuna,20.0,-13.0,-7.0
1,1816,Salmon,88.0,-99.0,11.0
2,1816,Clown,-423.0,390.0,33.0
0,1817,Tuna,19.0,-12.0,-7.0
1,1817,Salmon,89.0,-100.0,11.0
2,1817,Clown,-423.0,390.0,33.0
0,1818,Tuna,19.0,-12.0,-7.0
1,1818,Salmon,88.0,-99.0,11.0
2,1818,Clown,-423.0,390.0,33.0
0,1819,Tuna,18.0,-11.0,-7.0
1,1819,Salmon,88.0,-100.0,12.0
2,1819,Clown,-423.0,390.0,33.0
0,1820,Tuna,18.0,-11.0,-7.0
1,1820,Salmon,88.0,-100.0,12.0
2,1820,Clown,-423.0,390.0,33.0
0,1821,Tuna,17.0,-10.0,-7.0
1,1821,Salmon,88.0,-100.0,12.0
2,1821,Clown,-423.0,390.0,33.0
0,1822,Tuna,17.0,-10.0,-7.0
1,1822,Salmon,88.0,-99.0,11.0
2,1822,Clown,-423.0,390.0,33.0
0,1823,Tuna,16.0,-9.0,-7.0
1,1823,Salmon,89.0,-99.0,10.0
2,1823,Clown,-423.0,390.0,33.0
0,1824,Tuna,16.0,-9.0,-7.0
1,1824,Salmon,89.0,-98.0,9.0
2,1824,Clown,-423.0,390.0,33.0
0,1825,Tuna,17.0,-10.0,-7.0
1,1825,Salmon,89.0,-99.0,10.0
2,1825,Clown,-423.0,390.0,33.0
0,1826,Tuna,16.0,-9.0,-7.0
1,1826,Salmon,89.0,-99.0,10.0
2,1826,Clown,-423.0,393.0,30.0
0,1827,Tuna,16.0,-9.0,-7.0
1,1827,Salmon,88.0,-96.0,8.0
2,1827,Clown,-423.0,393.0,30.0
0,1828,Tuna,14.0,-7.0,-7.0
1,1828,Salmon,89.0,-98.0,9.0
2,1828,Clown,-423.0,393.0,30.0
0,1829,Tuna,14.0,-7.0,-7.0
1,1829,Salmon,89.0,-99.0,10.0
2,1829,Clown,-426.0,396.0,30.0
0,1830,Tuna,14.0,-7.0,-7.0
1,1830,Salmon,91.0,-100.0,9.0
2,1830,Clown,-429.0,399.0,30.0
0,1831,Tuna,14.0,-7.0,-7.0
1,1831,Salmon,91.0,-100.0,9.0
2,1831,Clown,-429.0,399.0,30.0
0,1832,Tuna,14.0,-7.0,-7.0
1,1832,Salmon,91.0,-100.0,9.0
2,1832,Clown,-429.0,399.0,30.0
0,1833,Tuna,14.0,-8.0,-6.0
1,1833,Salmon,93.0,-103.0,10.0
2,1833,Clown,-429.0,399.0,30.0
0,1834,Tuna,14.0,-8.0,-6.0
1,1834,Salmon,96.0,-106.0,10.0
2,1834,Clown,-429.0,399.0,30.0
0,1835,Tuna,14.0,-8.0,-6.0
1,1835,Salmon,96.0,-106.0,10.0
2,1835,Clown,-429.0,399.0,30.0
0,1836,Tuna,14.0,-8.0,-6.0
1,1836,Salmon,97.0,-107.0,10.0
2,1836,Clown,-429.0,399.0,30.0
0,1837,Tuna,14.0,-8.0,-6.0
1,1837,Salmon,97.0,-107.0,10.0
2,1837,Clown,-429.0,399.0,30.0
0,1838,Tuna,15.0,-9.0,-6.0
1,1838,Salmon,98.0,-108.0,10.0
2,1838,Clown,-429.0,399.0,30.0
0,1839,Tuna,16.0,-11.0,-5.0
1,1839,Salmon,98.0,-108.0,10.0
2,1839,Clown,-429.0,399.0,30.0
0,1840,Tuna,15.0,-10.0,-5.0
1,1840,Salmon,98.0,-108.0,10.0
2,1840,Clown,-426.0,396.0,30.0
0,1841,Tuna,14.0,-9.0,-5.0
1,1841,Salmon,97.0,-107.0,10.0
2,1841,Clown,-426.0,399.0,27.0
0,1842,Tuna,15.0,-10.0,-5.0
1,1842,Salmon,96.0,-106.0,10.0
2,1842,Clown,-426.0,399.0,27.0
0,1843,Tuna,15.0,-10.0,-5.0
1,1843,Salmon,96.0,-106.0,10.0
2,1843,Clown,-426.0,399.0,27.0
0,1844,Tuna,16.0,-11.0,-5.0
1,1844,Salmon,97.0,-107.0,10.0
2,1844,Clown,-426.0,399.0,27.0
0,1845,Tuna,15.0,-10.0,-5.0
1,1845,Salmon,97.0,-106.0,9.0
2,1845,Clown,-426.0,399.0,27.0
0,1846,Tuna,15.0,-10.0,-5.0
1,1846,Salmon,96.0,-104.0,8.0
2,1846,Clown,-426.0,399.0,27.0
0,1847,Tuna,16.0,-11.0,-5.0
1,1847,Salmon,96.0,-102.0,6.0
2,1847,Clown,-426.0,399.0,27.0
0,1848,Tuna,16.0,-10.0,-6.0
1,1848,Salmon,96.0,-102.0,6.0
2,1848,Clown,-426.0,399.0,27.0
0,1849,Tuna,17.0,-11.0,-6.0
1,1849,Salmon,97.0,-101.0,4.0
2,1849,Clown,-426.0,399.0,27.0
0,1850,Tuna,17.0,-11.0,-6.0
1,1850,Salmon,97.0,-101.0,4.0
2,1850,Clown,-426.0,399.0,27.0
0,1851,Tuna,18.0,-12.0,-6.0
1,1851,Salmon,97.0,-101.0,4.0
2,1851,Clown,-426.0,399.0,27.0
0,1852,Tuna,18.0,-12.0,-6.0
1,1852,Salmon,97.0,-101.0,4.0
2,1852,Clown,-426.0,396.0,30.0
0,1853,Tuna,17.0,-11.0,-6.0
1,1853,Salmon,97.0,-102.0,5.0
2,1853,Clown,-429.0,399.0,30.0
0,1854,Tuna,17.0,-11.0,-6.0
1,1854,Salmon,97.0,-102.0,5.0
2,1854,Clown,-429.0,399.0,30.0
0,1855,Tuna,17.0,-11.0,-6.0
1,1855,Salmon,98.0,-102.0,4.0
2,1855,Clown,-429.0,399.0,30.0
0,1856,Tuna,17.0,-11.0,-6.0
1,1856,Salmon,98.0,-102.0,4.0
2,1856,Clown,-429.0,399.0,30.0
0,1857,Tuna,17.0,-11.0,-6.0
1,1857,Salmon,97.0,-101.0,4.0
2,1857,Clown,-429.0,402.0,27.0
0,1858,Tuna,16.0,-10.0,-6.0
1,1858,Salmon,97.0,-100.0,3.0
2,1858,Clown,-429.0,399.0,30.0
0,1859,Tuna,18.0,-12.0,-6.0
1,1859,Salmon,96.0,-99.0,3.0
2,1859,Clown,-429.0,396.0,33.0
0,1860,Tuna,18.0,-12.0,-6.0
